interval,signalconsensus,fcc,resetmiddle,allowmidsells,matype,rsil,rsib,rsis,bbl,devup,devdn,macdfast,macdslow,macdsign,roi
5,False,False,False,False,6,20,30.0,61.0,32,0.4,0.6,12,24,20
2,False,False,False,False,0,9,31.0,79.0,10,2.0,1.0,20,80,2
5,False,False,False,False,2,34,35.0,67.0,1,0.31,0.3,31,48,51
15,False,False,False,False,7,3,46.0,65.0,31,0.3,0.6,20,120,5
5,False,False,True,True,0,6,31.98,77.0,21,2.4,1.2,12,26,10
5,True,False,False,False,6,2,4.0,82.0,12,1.86,2.14,41,130,41
5,False,False,False,False,6,17,31.0,57.0,21,1.0,0.5,19,48,3
4,False,False,False,False,1,18,40.0,51.0,15,2.0,2.0,7,23,18
1,False,False,False,False,5,3,12.0,61.0,21,1.8,2.1,50,70,5
5,False,False,False,False,7,63,66.0,67.0,8,1.0,1.0,40,80,2
12,True,False,False,False,0,5,31.0,91.0,7,1.0,1.0,20,50,12
1,False,False,True,False,7,5,22.0,75.0,15,3.0,1.5,10,26,8
5,False,False,True,False,3,2,27.0,90.0,51,1.4,2.3,12,26,9
1,True,False,False,False,8,48,48.0,74.0,31,1.9,1.0,15,120,30
5,False,False,True,True,8,10,21.0,77.0,50,2.2,2.2,20,100,24
2,False,False,False,False,2,14,38.0,73.0,100,1.9,2.2,8,16,6
5,False,False,False,False,3,4,21.0,85.0,12,1.1,0.92,15,30,12
5,False,False,False,False,7,7,11.0,71.0,12,0.5,0.5,12,24,2
10,True,False,False,False,0,18,21.0,51.0,81,2.0,2.0,40,120,2
5,False,False,False,False,0,9,8.0,93.0,41,2.0,2.0,32,81,12
2,True,False,False,False,0,12,14.0,84.0,21,1.0,1.0,6,81,7
10,False,False,True,False,0,18,40.0,51.0,15,2.0,2.0,4,12,12
5,True,False,False,False,1,5,2.0,93.0,5,1.9,0.6,30,60,30
2,True,False,False,False,0,12,41.0,71.0,5,2.0,0.7,20,80,2
20,True,False,False,False,0,18,21.0,51.0,50,1.0,1.0,7,23,12
5,False,False,False,False,2,3,21.0,71.0,5,1.0,1.0,20,120,4
5,True,False,False,False,5,2,47.0,77.0,20,2.0,1.0,20,50,7
5,False,False,False,False,0,6,44.0,76.0,21,2.0,1.0,20,100,2
5,False,False,True,False,8,8,41.0,80.0,15,2.5,1.0,24,52,12
5,False,False,False,False,7,6,29.0,89.0,9,1.0,1.0,30,60,7
10,False,False,False,False,5,3,21.0,81.0,7,1.19,0.741,10,40,28
5,False,False,True,False,7,14,34.0,67.0,45,3.0,1.6,10,50,2
5,False,False,False,True,0,6,32.0,77.0,26,2.4,1.57,12,26,9
5,False,False,True,False,0,12,30.0,61.0,12,2.4,1.0,50,100,2
3,True,False,False,False,5,11,51.0,81.0,10,1.0,1.0,5,1,2
20,False,False,True,False,3,2,27.0,90.0,51,1.4,2.3,12,26,9
10,False,False,False,False,8,5,32.0,67.0,6,1.3,0.5,33,66,9
20,False,False,False,False,5,3,21.0,76.0,16,1.0,1.9,5,10,2
4,False,False,False,False,7,3,21.0,72.0,8,2.0,0.3,20,40,2
15,False,False,False,False,0,12,20.0,80.0,20,2.0,2.0,12,26,9
5,False,False,True,False,0,6,31.0,77.0,21,2.5,1.5,12,26,10
5,False,False,False,False,1,9,44.0,68.0,7,2.1,1.1,12,26,9
2,False,False,False,False,2,11,35.0,73.0,12,1.8,1.5,2,40,2
10,False,False,False,False,0,2,41.0,61.0,10,1.0,1.0,20,40,2
15,False,False,False,False,5,2,21.0,98.0,12,2.0,1.0,10,50,41
5,True,False,False,False,7,12,31.0,81.0,5,2.02,1.75,58,31,8
5,False,False,False,False,6,13,11.0,71.0,12,3.0,3.0,21,120,2
15,False,False,False,False,0,18,100.0,51.0,15,2.0,2.0,7,23,21
6,False,False,False,False,4,3,18.0,89.0,21,1.0,1.0,10,50,2
5,False,False,False,False,6,200,42.0,49.0,100,2.0,1.0,20,120,8
5,False,False,False,False,6,3,31.0,55.0,51,0.5,0.5,44,80,3
5,False,False,False,False,7,5,26.0,89.0,12,1.1,0.5,18,45,2
10,False,False,False,False,7,8,36.0,80.0,20,1.0,1.0,12,26,9
15,True,False,False,False,6,2,32.0,77.0,21,1.0,1.0,12,26,2
1,True,False,False,False,6,11,40.0,51.0,43,2.0,2.0,4,19,2
5,True,True,False,False,6,12,31.0,95.0,18,1.0,1.94,4,12,12
5,True,False,False,False,6,11,33.0,71.0,15,1.0,1.0,9,23,31
5,False,False,True,False,8,2,7.0,81.0,65,2.719,2.0,3,14,51
2,False,False,True,False,2,11,35.0,73.0,12,1.8,1.5,2,40,2
